Year,location,plot,rep,exp,trt,var,Nfert,seedyld,grassyld,ht,lod,N,P,K,S,Ca,Mg,Na,Zn,Fe,Mn,Cu,B,UA,KL,RHA,FUC,ARA,XYL,MAN,GAL,GLC,ash,IVTD,ADF,NDF,CP,DM
2014,Cro,3116,1,N,15,switch,80,NA,14000,186,0,0.4,0.12,0.7,0.06,0.22,0.33,0,11,40,26,5,4,21.04275,170.4261,1.065336,1.360679,24.88987,198.4795,4.504656,5.743396,310.9077,4.333416,38.8021,54.32822,79.11513,0,95.68271
2014,Cro,3117,1,N,4,TLI,120,488,13948,130,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.26343,131.8397,-0.05317092,1.515779,18.98159,143.6203,5.743237,4.846555,267.6538,5.756023,63.49998,43.25584,64.05652,0,95.4939
2014,Cro,3118,1,N,9,rush,80,64,10128,131,7,0.8,0.1,1.1,0.06,0.18,0.14,0,10,37,33,3,4,25.9747,128.2033,0.06412625,1.367491,18.91446,125.9352,7.868797,5.172811,256.5822,7.517071,63.14769,45.1412,63.01136,0,95.1544
2014,Cro,3201,2,N,3,TLI,80,316,13844,134,8,0.9,0.14,1.2,0.07,0.26,0.12,0,11,81,31,6,5,16.45194,144.3509,0.6745068,1.012191,21.28366,153.4323,5.914236,6.935896,264.0835,8.197107,57.22992,45.90339,66.22149,0,95.17751
2014,Cro,3202,2,N,13,switch,0,NA,8440,154,0,0.3,0.13,0.7,0.05,0.23,0.24,0,10,52,24,4,3,22.0754,174.2721,1.248742,1.488366,26.85752,203.6796,5.119912,6.837377,311.2742,4.885095,39.59439,54.54002,79.21192,0,95.6676
2014,Cro,3203,2,N,8,rush,40,104,8660,130,7,0.7,0.13,0.9,0.06,0.19,0.1,0,12,35,30,3,3,20.162,129.8497,0.09576583,1.328246,19.39383,138.3697,7.360088,5.44821,264.2217,8.876274,61.57215,47.10777,64.30507,0,95.28372
2014,Cro,3204,2,N,6,TLI,200,314,11796,118,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.41449,155.1999,1.098212,1.003663,22.28719,152.492,6.603014,8.005574,272.2148,8.492983,53.13597,48.7467,67.69395,0,95.01203
2014,Cro,3205,2,N,17,switch,160,NA,11240,181,0,0.6,0.05,0.4,0.07,0.3,0.49,0.01,7,36,27,5,3,20.88265,169.4341,1.875025,1.288159,24.37925,197.2198,5.107439,6.572429,299.4049,4.914577,40.85832,53.58915,77.10894,0,95.57137
2014,Cro,3206,2,N,9,rush,80,142,11062,120,7,0.8,0.08,1.1,0.06,0.19,0.12,0,9,42,29,3,3,22.17576,136.7982,0.01019692,1.352827,18.72938,136.8594,6.636398,5.228479,271.4096,7.989847,56.65076,47.49854,67.81464,0,95.20844
2014,Cro,3207,2,N,2,TLI,40,422,10884,133,6,0.9,0.12,1.1,0.06,0.26,0.13,0,14,50,34,6,3,19.31399,144.0838,0.6689317,0.7970967,21.67953,151.2581,6.122813,6.808888,258.5853,7.276892,57.4035,44.81479,65.51414,0,94.89327
2014,Cro,3208,2,N,14,switch,40,NA,11760,174,0,0.4,0.08,0.6,0.05,0.21,0.3,0,7,29,21,4,3,19.47629,177.0048,1.554485,1.271344,24.7532,211.5451,3.45133,5.930228,320.8145,3.820491,35.68479,55.71631,80.87228,0,95.68751
2014,Cro,3209,2,N,11,rush,160,182,9934,140,6,1.1,0.09,1.1,0.08,0.21,0.13,0,12,37,27,3,3,24.70192,139.2132,0.9121526,1.354185,17.88568,130.0142,8.863321,5.960848,262.8219,7.388822,59.45098,47.91563,64.13563,0,95.08595
2014,Cro,3210,2,N,5,TLI,160,638,11230,126,7,0.8,0.07,1.1,0.06,0.23,0.13,0,10,47,25,6,4,17.86777,144.7815,0.08536506,0.894548,22.21358,169.1527,4.607263,5.964949,276.8242,7.319775,53.68866,47.44309,68.93298,0,95.11993
2014,Cro,3211,2,N,18,switch,200,NA,11360,174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.79004,173.459,1.615134,1.12453,24.30067,190.4588,6.20049,6.470062,298.1624,4.064578,40.49523,53.52239,76.69772,0,95.43421
2014,Cro,3212,2,N,12,rush,200,414,13016,123,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.104,134.1736,0.2136426,1.463647,18.41101,135.2151,7.443642,5.066393,268.767,6.838506,60.97146,46.4786,65.12375,0,95.2658
2014,Cro,3213,2,N,1,TLI,0,90,4530,126,2,0.6,0.14,0.8,0.06,0.21,0.14,0,12,39,57,7,5,16.48285,135.7648,0.3349802,0.7641103,22.23487,156.169,5.171515,6.155542,259.4229,6.704611,61.86813,42.50862,64.56929,0,94.97089
2014,Cro,3214,2,N,15,switch,80,NA,17120,184,0,0.4,0.12,0.7,0.08,0.22,0.36,0,9,47,30,5,4,23.96726,176.7122,1.779661,1.001076,24.28048,184.1775,7.205447,7.294678,294.6864,4.453714,40.39017,53.26944,76.65566,0,95.24909
2014,Cro,3215,2,N,10,rush,120,278,9822,130,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.14594,131.5885,0.3040059,1.315684,17.03817,118.7434,8.495685,5.402909,248.6571,7.053166,61.70155,44.16568,62.2623,0,94.99166
2014,Cro,3216,2,N,4,TLI,120,510,14586,123,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.15761,149.3529,0.910049,0.9916652,21.84984,152.4165,6.259968,7.388171,259.8894,7.049217,56.30903,44.85837,65.37769,0,94.95638
2014,Cro,3217,2,N,16,switch,120,NA,16960,178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44052,176.3991,2.850097,1.08092,21.26997,179.4311,7.029314,7.386658,291.0556,4.075382,40.61522,53.37197,77.12498,0,95.34232
2014,Cro,3218,2,N,7,rush,0,268,10426,137,3,0.7,0.12,0.9,0.05,0.15,0.13,0,11,31,34,3,3,19.86435,133.6429,-0.2027724,1.503076,20.87882,160.848,4.659295,4.807872,278.1511,7.263283,57.89448,47.16566,66.73189,0,95.26561
2014,Cro,3301,3,N,18,switch,200,NA,12680,189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.47306,169.3066,2.079401,1.071477,26.13427,185.3773,6.10294,7.553354,294.1191,5.011476,44.26314,52.79272,73.7108,0,95.09151
2014,Cro,3302,3,N,8,rush,40,312,11496,157,5,0.5,0.09,0.7,0.04,0.16,0.08,0,7,37,27,2,3,23.95245,130.627,-0.1505504,1.380385,18.91382,134.2246,7.640844,4.673751,267.919,6.613702,62.74665,45.35072,64.68768,0,95.42597
2014,Cro,3303,3,N,1,TLI,0,264,7370,125,1,0.5,0.14,0.9,0.06,0.24,0.11,0,11,31,37,3,4,21.82949,129.7993,0.06941009,1.272041,21.3642,150.0513,5.02648,5.29725,268.3238,6.746424,62.31955,44.42756,64.20245,0,95.116
2014,Cro,3304,3,N,17,switch,160,NA,9720,169,0,0.7,0.08,0.4,0.07,0.4,0.55,0,9,39,49,5,3,23.23001,172.9928,2.204202,1.410633,24.49859,188.3547,7.028986,7.771989,293.6841,4.991691,43.8844,53.03566,74.94061,0,95.43649
2014,Cro,3305,3,N,11,rush,160,180,9250,123,7,1.2,0.09,1.2,0.08,0.23,0.18,0,12,51,34,3,3,24.04896,143.7303,0.971753,1.391325,18.07702,134.1351,8.742564,6.118106,263.4815,6.895008,58.7606,47.49941,64.89287,0,95.11846
2014,Cro,3306,3,N,5,TLI,160,148,9714,136,6,1.1,0.08,1.4,0.08,0.28,0.17,0,27,49,36,3,3,18.99318,149.9285,0.760028,1.385829,18.66159,155.6126,5.561311,6.15445,278.0658,6.946501,53.84806,48.49114,68.03453,0,95.32273
2014,Cro,3307,3,N,13,switch,0,NA,11240,181,0,0.5,0.08,0.7,0.06,0.29,0.41,0,8,36,30,4,3,22.80363,174.7898,1.790929,1.317208,23.98547,193.8964,5.658727,6.498469,312.7894,4.59425,40.29342,55.26497,78.1806,0,95.63031
2014,Cro,3308,3,N,9,rush,80,402,8616,115,7,0.9,0.12,1.1,0.06,0.15,0.11,0,10,31,22,2,2,22.67299,134.1706,0.1345067,1.426831,19.91521,138.8479,8.107579,4.560813,265.3351,6.447691,57.52327,47.27971,65.98888,0,95.3592
2014,Cro,3309,3,N,2,TLI,40,546,14414,131,5,0.6,0.11,1,0.04,0.2,0.1,0,8,33,30,2,3,21.38256,139.071,-0.3703694,1.35635,21.009,156.0425,4.506541,4.659016,287.7792,6.573734,54.22839,48.3347,69.76812,0,95.28125
2014,Cro,3310,3,N,14,switch,40,NA,12800,170,0,0.6,0.07,0.6,0.07,0.32,0.53,0,9,45,33,5,4,24.60415,175.7585,1.944292,1.139788,23.59942,183.7702,6.39935,7.040355,304.1498,4.429371,40.75698,54.01944,77.66743,0,95.37952
2014,Cro,3311,3,N,10,rush,120,94,8024,116,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.34598,140.7669,0.8111898,1.437021,18.0952,126.0078,8.972404,5.977637,266.8137,7.23647,58.56883,48.38968,65.23978,0,95.02586
2014,Cro,3312,3,N,3,TLI,80,524,11496,125,6,0.7,0.07,1.6,0.06,0.15,0.14,0,8,32,29,2,3,18.45616,141.9101,-0.03214979,1.508717,20.58788,162.2621,3.833494,4.584753,299.3607,7.258553,51.02897,51.1957,71.64133,0,95.46441
2014,Cro,3313,3,N,15,switch,80,NA,14760,182,0,0.5,0.1,0.7,0.06,0.21,0.42,0,10,36,27,4,4,24.70687,175.0738,2.150386,1.205991,24.65112,185.571,5.9483,7.232778,305.8817,4.223206,41.85027,53.83332,76.8183,0,95.29498
2014,Cro,3314,3,N,12,rush,200,92,6754,115,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.51128,151.6298,1.419324,1.32716,19.22741,124.384,9.498839,7.401862,271.7403,8.319288,54.78885,51.02102,65.8764,0,94.95847
2014,Cro,3315,3,N,6,TLI,200,517.2,10780,128,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02447,157.4641,0.6631391,1.07322,16.20427,138.2593,7.636324,6.027239,291.5553,7.519355,50.50287,52.54713,71.74959,0,95.32191
2014,Cro,3316,3,N,16,switch,120,NA,14760,183,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.26569,171.1408,1.733706,1.161807,24.8507,183.345,6.933581,6.813757,302.5358,4.711074,42.41221,54.42955,76.72166,0,95.40144
2014,Cro,3317,3,N,7,rush,0,452,15736,144,3,0.6,0.07,0.9,0.04,0.12,0.09,0,7,29,25,2,3,20.91219,125.717,0.03552961,1.534446,17.48828,132.5815,7.414949,4.477702,260.9313,7.091146,64.38377,44.71698,63.20183,0,95.50309
2014,Cro,3318,3,N,4,TLI,120,296,10490,127,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.90116,144.1976,0.4601622,1.353603,19.09224,145.0441,6.19909,5.452366,286.8056,7.42442,53.37486,50.58586,68.96746,0,95.20087
2014,Cro,3401,4,N,8,rush,40,128,10504,132,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cro,3402,4,N,3,TLI,80,626,14758,141,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cro,3403,4,N,16,switch,120,NA,13280,185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4748,173.9974,1.827423,1.173769,24.33369,195.0049,4.279435,6.566495,306.3956,4.066061,40.14098,53.41945,77.04208,0,95.37333
2014,Cro,3404,4,N,9,rush,80,484,NA,129,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cro,3405,4,N,6,TLI,200,NA,NA,131,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cro,3406,4,N,13,switch,0,NA,10960,176,0,0.3,0.13,0.8,0.06,0.14,0.28,0,10,31,20,3,3,20.07796,174.3572,1.454209,1.380994,26.0422,207.4879,3.589876,6.504407,318.795,4.506715,39.08485,54.55709,79.85175,0,95.73123
2014,Cro,3407,4,N,11,rush,160,218,9218,147,6,0.9,0.09,1.1,0.07,0.13,0.13,0,9,35,30,2,3,20.92143,133.9279,0.6271615,1.427516,17.3738,128.3478,7.696334,5.113184,263.7352,6.101211,62.19162,45.3802,63.42197,0,95.25604
2014,Cro,3408,4,N,2,TLI,40,664,13880,133,6,0.9,0.08,1.4,0.08,0.15,0.14,0,8,36,27,3,3,22.47438,138.8809,0.481951,1.443132,18.20615,133.2583,6.473243,5.108478,272.4133,6.068585,59.33934,46.59941,65.09473,0,95.36627
2014,Cro,3409,4,N,17,switch,160,NA,7720,166,0,0.6,0.07,0.7,0.08,0.21,0.46,0.01,7,43,43,5,3,25.93622,170.87,1.438614,1.394479,23.29383,185.5168,6.354621,5.798361,311.2466,4.661607,39.88149,55.9441,78.7056,0,95.64435
2014,Cro,3410,4,N,10,rush,120,352,11634,125,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2646,138.7368,0.4732779,1.32492,19.84839,140.996,6.574551,5.578373,271.8209,7.313835,57.52882,48.08721,65.25011,0,95.08501
2014,Cro,3411,4,N,5,TLI,160,392,9816,119,7,1.1,0.07,1.6,0.09,0.16,0.18,0,8,33,28,3,3,26.62391,142.8588,0.2385287,1.297253,17.81967,132.7148,6.583591,5.123758,275.9492,6.798974,53.78142,49.06091,68.45186,0,95.20872
2014,Cro,3412,4,N,14,switch,40,NA,10800,163,0,0.5,0.07,0.7,0.09,0.2,0.39,0.01,7,32,34,4,3,21.39397,179.5564,2.108692,1.163732,26.33359,199.5265,4.637435,7.169601,311.2937,3.790928,38.58353,53.93393,78.50999,0,95.43501
2014,Cro,3413,4,N,12,rush,200,220,8888,126,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.03308,129.9229,0.6551793,1.622627,16.82955,126.1239,8.973903,4.986112,254.8059,5.895936,64.66486,44.23938,61.36932,0,95.23454
2014,Cro,3414,4,N,4,TLI,120,624,12948,127,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.94602,137.1245,0.1483068,1.143861,18.71354,141.036,5.142068,4.842098,272.0465,6.711834,56.46801,46.5284,67.07167,0,95.13268
2014,Cro,3415,4,N,18,switch,200,NA,14240,169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.89085,170.7201,2.258622,0.9910935,23.53099,179.976,5.698066,7.464347,291.3565,4.704141,43.13203,52.40609,74.03151,0,95.00747
2014,Cro,3416,4,N,7,rush,0,230,9642,140,2,0.5,0.1,0.8,0.05,0.14,0.1,0,8,33,31,3,3,19.78113,127.4483,-0.8707006,1.835118,20.05725,154.135,5.494499,3.998822,258.0285,6.010529,60.19802,43.58051,63.69841,0,95.53427
2014,Cro,3417,4,N,1,TLI,0,188,5232,147,1,0.6,0.14,0.8,0.05,0.18,0.11,0,12,26,49,2,3,20.69033,131.381,-0.3291197,1.680735,21.48503,160.4465,5.500988,4.736675,263.7804,6.700841,59.63591,44.99247,65.25667,0,95.44988
2014,Cro,3418,4,N,15,switch,80,NA,10000,162,0,0.4,0.11,0.6,0.07,0.2,0.37,0.01,11,27,29,4,3,20.85494,175.4664,1.813091,1.5328,26.6078,205.4727,4.972165,7.054762,309.2622,4.094396,40.37436,53.95797,77.5276,0,95.65302
2014,Lam,2101,1,N,2,TLI,40,368,12846,146,2,0.7,0.09,1.2,0.06,0.22,0.11,0,20,84,135,5,4,21.93637,137.8168,-0.000684023,0.9208964,22.6402,152.0957,6.141782,5.967556,253.6152,6.546683,59.94957,43.91003,62.59479,0,94.84482
2014,Lam,2102,1,N,12,rush,200,106,9140,145,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.34677,148.678,0.9883823,0.8533205,20.58896,135.8133,9.775455,7.00382,258.1233,7.761814,57.54161,48.75911,63.76373,0,94.9109
2014,Lam,2103,1,N,13,switch,0,NA,6760,138,0,0.4,0.1,0.6,0.05,0.25,0.18,0,10,106,126,4,3,26.75514,168.8675,0.7603413,1.174505,25.79575,185.8506,4.983763,6.704155,291.7873,4.204045,44.65622,50.17664,74.2448,0,95.52854
2014,Lam,2104,1,N,4,TLI,120,166,11006,139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.12232,148.3788,-0.5650659,0.9285169,21.65586,164.5782,4.376494,5.041686,287.6418,5.938429,51.4181,48.47731,70.51796,0,95.16601
2014,Lam,2105,1,N,9,rush,80,108,9128,141,6,0.7,0.08,0.9,0.05,0.17,0.09,0,9,62,127,4,3,27.10448,137.422,0.2197967,1.006676,19.29935,138.8242,8.257906,5.392109,259.1096,5.824277,60.81535,45.3536,64.23508,0,95.04292
2014,Lam,2106,1,N,15,switch,80,NA,13000,145,0,0.6,0.07,0.6,0.06,0.29,0.29,0,8,76,114,5,3,27.70529,164.5149,1.4141,0.9566017,23.37747,163.4607,7.899814,6.989997,275.4313,4.879204,49.1497,49.48968,71.10754,0,95.20979
2014,Lam,2107,1,N,3,TLI,80,464,11292,136,2,0.7,0.09,1.1,0.05,0.18,0.09,0,7,59,105,4,3,24.67046,140.7932,-0.3840585,0.8957008,20.09963,147.2063,7.267479,4.962576,270.077,6.65027,56.85786,47.18313,67.94619,0,95.25098
2014,Lam,2108,1,N,7,rush,0,40,7308,134,2,0.7,0.11,0.8,0.07,0.21,0.1,0,10,58,131,7,4,25.9616,136.6524,-0.001440763,1.039286,20.1114,145.0523,7.514727,5.939261,250.7746,6.284468,62.01213,43.31356,62.85657,0,94.91073
2014,Lam,2109,1,N,16,switch,120,NA,11080,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79494,172.8301,1.602832,0.6743203,22.20133,156.6744,8.741026,7.636131,277.3785,4.559104,47.23366,49.98666,71.86716,0,94.99863
2014,Lam,2110,1,N,6,TLI,200,594,14944,146,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.43363,143.4019,-0.3723071,0.8741186,19.58678,154.2347,6.113565,4.768371,277.4627,6.514069,55.49278,48.47044,68.02103,0,95.27142
2014,Lam,2111,1,N,10,rush,120,160,11296,141,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.70013,144.6328,0.08504772,1.131145,21.07919,152.3058,6.523117,5.885339,271.5631,6.483797,57.03477,47.21438,65.65324,0,95.02672
2014,Lam,2112,1,N,18,switch,200,NA,13720,155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.36865,172.0345,1.658473,0.9058678,22.27181,168.1903,8.018767,6.86018,288.2929,4.635357,45.79327,52.48066,72.29846,0,95.26582
2014,Lam,2113,1,N,5,TLI,160,386,12980,133,2,1,0.1,1.2,0.07,0.23,0.12,0,12,64,123,4,4,24.00213,139.6391,-0.1133187,1.028114,19.46898,141.131,6.805137,5.468941,261.2184,6.48896,58.88178,45.56967,64.16139,0,95.00069
2014,Lam,2114,1,N,11,rush,160,68,12114,127,7,1.1,0.1,1.2,0.07,0.21,0.13,0,14,62,146,5,3,26.34743,140.5877,0.7055988,1.039852,18.25076,129.8952,9.240879,5.974071,257.5771,7.009847,59.80065,47.16535,63.84421,0,94.97527
2014,Lam,2115,1,N,14,switch,40,NA,11240,147,0,0.5,0.07,0.6,0.05,0.27,0.26,0,9,93,127,5,2,28.00768,173.6707,1.309437,0.9940938,23.44741,174.7171,6.205057,6.511192,296.4896,3.690305,42.98182,51.53118,75.94591,0,95.37893
2014,Lam,2116,1,N,1,TLI,0,178,6396,126,2,0.7,0.13,0.9,0.08,0.22,0.11,0,11,61,91,6,5,22.28937,141.7793,-0.1725066,1.027826,22.49182,160.6733,5.767181,6.320489,255.7924,6.034206,59.12025,43.10264,63.77079,0,94.88794
2014,Lam,2117,1,N,8,rush,40,60,10588,125,4,0.8,0.09,0.9,0.06,0.19,0.1,0,14,63,113,7,4,24.27467,135.5669,0.2467206,1.022081,19.35721,139.6619,7.885371,6.129169,244.913,6.381755,64.20011,42.39849,60.87649,0,94.9005
2014,Lam,2118,1,N,17,switch,160,NA,10800,153,0,0.9,0.08,0.5,0.07,0.31,0.35,0,11,56,116,6,3,25.39216,169.7892,1.460939,0.9973698,23.01226,175.4187,7.318615,6.868987,280.7732,4.402756,47.15264,50.22008,71.80495,0,95.32156
2014,Lam,2201,2,N,9,rush,80,250,13772,135,6,1,0.11,1.3,0.07,0.17,0.11,0,13,77,114,4,2,22.67019,136.4208,-0.3161869,1.107774,19.41183,145.8181,6.930645,5.016828,272.8906,7.806601,59.07783,48.30024,66.08804,0,95.28806
2014,Lam,2202,2,N,4,TLI,120,516,14018,140,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.29952,143.8624,0.4923236,0.7780629,21.71502,154.7911,6.070399,6.641716,263.9111,7.482562,57.93121,45.52609,65.58984,0,94.99311
2014,Lam,2203,2,N,18,switch,200,NA,14240,165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Lam,2204,2,N,7,rush,0,76,8464,137,2,0.5,0.07,0.8,0.04,0.16,0.07,0,7,40,116,5,4,22.46907,132.8964,-0.4360702,1.13399,21.52893,153.57,6.979859,5.064465,252.9182,6.080906,59.78275,43.50896,64.04808,0,94.93269
2014,Lam,2205,2,N,5,TLI,160,268,10868,128,2,1,0.07,1.3,0.06,0.24,0.12,0,11,53,131,6,4,17.98481,149.1639,0.5182409,0.8438752,21.30414,157.6344,5.673683,6.439869,270.8785,6.529428,55.72622,46.23253,66.90402,0,95.12648
2014,Lam,2206,2,N,14,switch,40,NA,16480,164,0,0.7,0.09,0.7,0.07,0.29,0.28,0,9,65,101,5,4,27.85128,175.3507,1.11236,0.7877563,23.59384,168.6695,7.263172,7.109155,292.5446,4.777432,43.63305,51.97607,74.65107,0,95.27205
2014,Lam,2207,2,N,12,rush,200,104,12386,148,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.26675,145.101,0.08311129,0.9966048,21.15697,157.0316,5.648833,5.345053,277.8487,6.029576,54.73362,47.74559,67.54525,0,95.05467
2014,Lam,2208,2,N,6,TLI,200,502,13666,139,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.50378,145.5644,0.6063194,0.7890285,19.36275,145.5874,6.586788,6.229061,265.3208,6.992169,56.49371,46.02932,66.76099,0,95.00763
2014,Lam,2209,2,N,15,switch,80,NA,8840,152,0,0.9,0.09,0.7,0.07,0.28,0.29,0,10,72,133,6,3,29.80756,177.0528,1.685424,0.5404687,23.77052,159.0892,9.181749,7.867004,282.4452,4.949863,44.47589,52.12534,73.29932,0,95.06082
2014,Lam,2210,2,N,8,rush,40,126,10798,131,4,0.6,0.07,0.8,0.05,0.14,0.07,0,8,36,92,5,3,23.36874,135.1702,-0.2468259,0.9092575,20.37241,146.3179,6.8034,5.418907,262.5182,5.586985,62.69443,43.33723,63.73096,0,94.93812
2014,Lam,2211,2,N,1,TLI,0,180,10020,127,2,0.5,0.09,0.8,0.06,0.21,0.09,0,11,37,121,8,4,16.55729,136.1439,0.3312634,0.7652798,22.55555,160.1267,5.031672,6.259515,260.0088,6.290858,61.14486,42.18028,64.4387,0,94.74482
2014,Lam,2212,2,N,13,switch,0,NA,10920,146,0,0.4,0.09,0.6,0.06,0.24,0.2,0,10,53,122,4,3,23.81138,171.0245,0.8139238,1.150648,26.00161,191.2584,4.861076,6.663959,296.9391,4.224154,42.56384,51.40807,75.67501,0,95.49447
2014,Lam,2213,2,N,10,rush,120,114,9260,131,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.09631,137.3023,-0.4866531,1.280996,20.54069,151.0703,6.635345,4.485466,266.2442,5.524664,57.65546,45.82026,65.32198,0,95.23524
2014,Lam,2214,2,N,3,TLI,80,352,9338,138,3,0.8,0.09,1.1,0.06,0.22,0.11,0,13,42,134,7,4,14.32593,141.0601,0.2024279,0.6617801,22.17013,164.9592,5.089474,6.217339,260.972,6.925095,57.2524,44.08339,65.99841,0,94.90276
2014,Lam,2215,2,N,16,switch,120,NA,10680,144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.61029,174.584,1.575177,0.7899436,21.25362,168.0065,7.349644,6.367138,295.6888,3.971251,40.77497,53.53092,77.04453,0,95.33196
2014,Lam,2216,2,N,11,rush,160,34,11952,132,6,1,0.09,1.1,0.06,0.17,0.1,0,14,58,115,6,3,25.81405,131.3419,0.01238418,1.211307,17.64599,129.6162,9.227516,4.824525,245.0309,5.162381,64.30881,43.01061,61.11312,0,95.07283
2014,Lam,2217,2,N,2,TLI,40,292,13168,131,2,0.7,0.1,1.1,0.06,0.21,0.11,0,14,48,128,7,4,17.33022,140.1537,0.5120044,0.8830839,21.85185,152.1798,6.110767,6.687191,252.3419,6.644414,60.98596,42.64357,63.14304,0,94.89848
2014,Lam,2218,2,N,17,switch,160,NA,11000,151,0,0.6,0.05,0.5,0.06,0.29,0.37,0,6,48,114,5,3,31.12692,171.7303,1.877098,0.6767358,21.80065,165.7123,7.261725,6.986248,296.3135,4.189853,43.85253,52.82969,75.9976,0,95.0699
2014,Lam,2301,3,N,16,switch,120,NA,12760,158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.81213,173.4192,1.237756,0.8055264,21.38188,157.1632,9.292897,7.320875,274.7194,4.811955,46.1835,50.61323,71.65247,0,95.24586
2014,Lam,2302,3,N,3,TLI,80,762,12028,148,1,0.8,0.08,1.4,0.05,0.2,0.11,0,9,80,144,4,4,24.68468,140.6636,-0.5488536,1.175429,21.64224,157.4488,5.27189,4.560633,278.0459,5.762677,53.54839,48.16668,68.07542,0,95.24345
2014,Lam,2303,3,N,9,rush,80,192,11148,151,5,1.1,0.11,1.3,0.07,0.23,0.12,0,11,128,168,6,4,26.26196,150.272,-0.03515458,1.055043,21.36876,157.9465,6.531177,5.513394,280.6739,6.160169,50.60399,49.9654,69.43228,0,95.0721
2014,Lam,2304,3,N,17,switch,160,NA,15680,157,0,0.7,0.06,0.7,0.06,0.27,0.33,0,5,61,121,5,3,28.84932,174.534,1.528167,0.7744675,22.16281,168.3078,7.196569,6.465638,299.51,4.208655,41.78996,53.84969,76.52975,0,95.38822
2014,Lam,2305,3,N,2,TLI,40,314,9066,145,2,0.8,0.1,1.4,0.06,0.19,0.1,0,11,56,138,5,3,22.35718,134.3142,-0.146975,1.124657,18.49412,138.8586,6.983359,4.619147,254.0465,5.646522,59.62968,44.18975,64.48634,0,95.18236
2014,Lam,2306,3,N,7,rush,0,142,8958,131,3,0.5,0.08,0.8,0.05,0.17,0.07,0,7,47,111,5,4,22.02129,138.9481,-0.1546991,0.7172045,20.23937,153.864,6.487858,5.620341,263.2642,6.592634,59.28485,44.75921,66.29272,0,94.99976
2014,Lam,2307,3,N,18,switch,200,NA,12520,149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.61509,180.0056,2.692244,0.7872722,24.44853,169.2743,10.56135,8.890881,281.7125,6.24505,43.47427,54.81815,73.9976,0,95.18476
