Year,location,plot,rep,exp,trt,var,var2,legume,Nfert,Nfertnew,seedyld,grassyld,legumeyld,biomassyld,ht,lod,N,P,K,S,Ca,Mg,Na,Zn,Fe,Mn,Cu,B,UA,KL,RHA,FUC,ARA,XYL,MAN,GAL,GLC,ash,IVTD,ADF,NDF,CP,DM
2015,Lam,2414,4,N,4,TLI,TLI,0,120,80,93.52,7980,0,7980,149,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2415,4,N,18,switch,switch,0,200,120,NA,14960,0,14960,162,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2416,4,N,12,rush,rush,0,200,120,66.434,7892,0,7892,129,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2417,4,N,6,TLI,TLI,0,200,120,147.546,8488,0,8488,134,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2418,4,N,15,switch,switch,0,80,60,NA,16040,0,16040,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4101,1,N,18,switch,switch,0,200,120,NA,15160,0,15160,178,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4102,1,N,11,rush,rush,0,160,100,46.424,8216,0,8216,146,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.78,1.61,NA,31.98,157.68,4.53,13.72,334.42,NA,55.55,NA,64.2,NA,NA
2015,Mor,4103,1,N,3,TLI,TLI,0,80,60,267.51,8428,0,8428,142,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.88,2.44,NA,31.82,159.04,3.79,14.25,327.18,NA,55.65,NA,65.19,NA,NA
2015,Mor,4104,1,N,15,switch,switch,0,80,60,NA,13800,0,13800,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4105,1,N,9,rush,rush,0,80,60,27.896,4776,0,4776,145,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.55,1.26,NA,32.97,161.17,2.41,13.83,328.14,NA,55.71,NA,65.83,NA,NA
2015,Mor,4106,1,N,4,TLI,TLI,0,120,80,82.138,6952,0,6952,152,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.55,0.45,NA,30.13,153.23,3.35,12.8,328.76,NA,54.62,NA,68.27,NA,NA
2015,Mor,4107,1,N,16,switch,switch,0,120,80,NA,11000,0,11000,175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4108,1,N,7,rush,rush,0,0,0,16.962,3864,0,3864,144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.7,2.64,NA,34.38,154.41,2.3,16.12,311.34,NA,58.09,NA,62.97,NA,NA
2015,Mor,4109,1,N,2,TLI,TLI,0,40,40,127.096,6564,0,6564,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.3,2.78,NA,31.31,148.65,3.42,15.35,314.14,NA,56.44,NA,66.05,NA,NA
2015,Mor,4110,1,N,13,switch,switch,0,0,0,NA,7960,0,7960,135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4111,1,N,10,rush,rush,0,120,80,25.176,5928,0,5928,151,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.24,1.57,NA,31.9,154.96,3.32,14.17,328.39,NA,55.88,NA,64.6,NA,NA
2015,Mor,4112,1,N,6,TLI,TLI,0,200,120,188.34,11132,0,11132,147,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.51,0.74,NA,32.21,176.12,0.75,11.68,341.29,NA,55.77,NA,62.14,NA,NA
2015,Mor,4113,1,N,17,switch,switch,0,160,100,NA,9200,0,9200,168,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4114,1,N,8,rush,rush,0,40,40,38.202,5770,0,5770,135,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2.32,NA,33.53,150.04,3.74,16.16,314.36,NA,57.8,NA,63.74,NA,NA
2015,Mor,4115,1,N,1,TLI,TLI,0,0,0,33.618,4452,0,4452,132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.41,3.14,NA,31.94,143.04,3.51,16.56,303.95,NA,58.14,NA,65.48,NA,NA
2015,Mor,4116,1,N,14,switch,switch,0,40,40,NA,12760,0,12760,170,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4117,1,N,12,rush,rush,0,200,120,28.776,7174,0,7174,145,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.48,0.96,NA,33.76,158.8,2.76,14.4,319.74,NA,56.69,NA,61.89,NA,NA
2015,Mor,4118,1,N,5,TLI,TLI,0,160,100,81.386,7998,0,7998,144,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.94,0.44,NA,31.07,171.15,0.77,11.14,343.19,NA,56.35,NA,64.91,NA,NA
2015,Mor,4201,2,N,8,rush,rush,0,40,40,65.812,6996,0,6996,147,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.12,1.47,NA,31.54,169.97,2.9,12.68,340.05,NA,52.01,NA,66.64,NA,NA
2015,Mor,4202,2,N,1,TLI,TLI,0,0,0,168.52,6208,0,6208,151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.59,1.82,NA,31.32,153.02,4.77,14.11,322.31,NA,55.16,NA,68.83,NA,NA
2015,Mor,4203,2,N,13,switch,switch,0,0,0,NA,10720,0,10720,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4204,2,N,9,rush,rush,0,80,60,18.348,5504,0,5504,148,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.48,1.62,NA,31.5,157.4,3.74,13.92,325,NA,54.59,NA,66.58,NA,NA
2015,Mor,4205,2,N,2,TLI,TLI,0,40,40,91.156,6060,0,6060,150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.52,2.56,NA,30.21,149.78,4.4,14.43,323.49,NA,55.67,NA,67.4,NA,NA
2015,Mor,4206,2,N,16,switch,switch,0,120,80,NA,16960,0,16960,185,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4207,2,N,7,rush,rush,0,0,0,26.974,4256,0,4256,135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.43,3.92,NA,32.17,140.41,5.64,17.04,304.93,NA,59.73,NA,64.21,NA,NA
2015,Mor,4208,2,N,5,TLI,TLI,0,160,100,146.406,10562,0,10562,151,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.78,1.77,NA,33.17,159.41,2.25,14.72,317.82,NA,59.47,NA,62.21,NA,NA
2015,Mor,4209,2,N,17,switch,switch,0,160,100,NA,17920,0,17920,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4210,2,N,12,rush,rush,0,200,120,47.188,10100,0,10100,142,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.74,1.01,NA,32.09,171.85,2.65,12.14,345.53,NA,52.32,NA,66.32,NA,NA
2015,Mor,4211,2,N,4,TLI,TLI,0,120,80,162.602,9828,0,9828,145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.24,2.24,NA,32.65,153.27,3.01,15.39,315.88,NA,56.82,NA,63.68,NA,NA
2015,Mor,4212,2,N,18,switch,switch,0,200,120,NA,12000,0,12000,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4213,2,N,10,rush,rush,0,120,80,46.948,6320,0,6320,152,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.1,2.3,NA,31.37,155.08,4.13,14.17,328.5,NA,55.57,NA,66.41,NA,NA
2015,Mor,4214,2,N,3,TLI,TLI,0,80,60,270.278,9336,0,9336,151,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.59,2.01,NA,30.82,149.92,5.28,14.17,321.86,NA,56.21,NA,68.44,NA,NA
2015,Mor,4215,2,N,15,switch,switch,0,80,60,NA,16000,0,16000,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4216,2,N,11,rush,rush,0,160,100,30.694,5444,0,5444,144,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.86,2.61,NA,30.09,144.89,5.38,14.9,317.96,NA,56.36,NA,66.47,NA,NA
2015,Mor,4217,2,N,6,TLI,TLI,0,200,120,67.456,8666,0,8666,151,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.87,-0.16,NA,29.59,168.24,2.15,10.46,351.58,NA,52.19,NA,69.41,NA,NA
2015,Mor,4218,2,N,14,switch,switch,0,40,40,NA,12120,0,12120,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4301,3,N,4,TLI,TLI,0,120,80,161.4,6952,0,6952,153,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.04,-1.34,NA,33.29,205.05,-1.07,8.07,379.28,NA,47.81,NA,67.32,NA,NA
2015,Mor,4302,3,N,8,rush,rush,0,40,40,27.57,5160,0,5160,151,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.28,0.67,NA,34.62,181.91,2.36,12.06,352.37,NA,52.26,NA,63.79,NA,NA
2015,Mor,4303,3,N,13,switch,switch,0,0,0,NA,12200,0,12200,170,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4304,3,N,2,TLI,TLI,0,40,40,146.028,5672,0,5672,142,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.85,1.26,NA,32.07,169.9,1.82,12.76,338.53,NA,54.26,NA,66.02,NA,NA
2015,Mor,4305,3,N,12,rush,rush,0,200,120,28.908,8448,0,8448,140,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4306,3,N,16,switch,switch,0,120,80,NA,14880,0,14880,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4307,3,N,5,TLI,TLI,0,160,100,135.566,9360,0,9360,152,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.31,0,NA,33.47,184.53,2.16,10.99,357.19,NA,50.62,NA,64.51,NA,NA
2015,Mor,4308,3,N,11,rush,rush,0,160,100,21.916,7514,0,7514,140,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.73,0.64,NA,32.67,170.7,3.86,12.14,351.2,NA,53.02,NA,62.85,NA,NA
2015,Mor,4309,3,N,14,switch,switch,0,40,40,NA,12960,0,12960,180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4310,3,N,3,TLI,TLI,0,80,60,184.536,8636,0,8636,143,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.3,0.26,NA,32.06,165.39,1.49,12.43,336.5,NA,55.25,NA,65.7,NA,NA
2015,Mor,4311,3,N,7,rush,rush,0,0,0,11.132,3574,0,3574,138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.3,2.98,NA,32.05,136.79,4.67,17,301.42,NA,59.72,NA,63.78,NA,NA
2015,Mor,4312,3,N,15,switch,switch,0,80,60,NA,13160,0,13160,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4313,3,N,1,TLI,TLI,0,0,0,36.634,4334,0,4334,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.57,2.92,NA,34.16,155.65,3.22,16.33,313.1,NA,56.17,NA,65.13,NA,NA
2015,Mor,4314,3,N,9,rush,rush,0,80,60,31.6,8982,0,8982,145,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.1,3.39,NA,32.6,140.45,4.47,16.94,300.39,NA,62.76,NA,61.85,NA,NA
2015,Mor,4315,3,N,18,switch,switch,0,200,120,NA,18520,0,18520,165,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4316,3,N,6,TLI,TLI,0,200,120,68.136,11544,0,11544,136,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.43,-0.62,NA,32.53,179.8,2.37,10.52,358.49,NA,50.93,NA,68.53,NA,NA
2015,Mor,4317,3,N,10,rush,rush,0,120,80,9.618,9024,0,9024,142,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.18,1.75,NA,34.79,163.93,3.25,14.65,326.66,NA,56.77,NA,63.55,NA,NA
2015,Mor,4318,3,N,17,switch,switch,0,160,100,NA,20800,0,20800,172,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4401,4,N,9,rush,rush,0,80,60,74.578,5332,0,5332,138,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4402,4,N,4,TLI,TLI,0,120,80,153.75,7530,0,7530,158,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.84,-0.4,NA,35.06,191.3,0.92,10.87,361.44,NA,50.24,NA,66.76,NA,NA
2015,Mor,4403,4,N,18,switch,switch,0,200,120,NA,15240,0,15240,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4404,4,N,10,rush,rush,0,120,80,28.304,7948,0,7948,143,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.46,0.11,NA,30.4,166.16,4.12,11.22,349.75,NA,51.38,NA,67.77,NA,NA
2015,Mor,4405,4,N,2,TLI,TLI,0,40,40,102.496,7374,0,7374,146,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.61,1.19,NA,33.71,157.16,2.9,14.69,318.41,NA,57.28,NA,65.4,NA,NA
2015,Mor,4406,4,N,14,switch,switch,0,40,40,NA,15760,0,15760,153,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4407,4,N,7,rush,rush,0,0,0,32.056,4568,0,4568,144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.9,2.81,NA,34.04,157.76,3.68,15.89,322.23,NA,53.52,NA,67,NA,NA
2015,Mor,4408,4,N,3,TLI,TLI,0,80,60,25.31,6690,0,6690,145,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.91,0.5,NA,32.02,167.86,1.98,12.42,338.09,NA,53.75,NA,68.06,NA,NA
2015,Mor,4409,4,N,17,switch,switch,0,160,100,NA,19280,0,19280,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4410,4,N,11,rush,rush,0,160,100,30.632,9808,0,9808,144,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.63,-0.28,NA,31.86,183.03,2.77,9.85,368.84,NA,49.15,NA,67.12,NA,NA
2015,Mor,4411,4,N,5,TLI,TLI,0,160,100,189.654,10502,0,10502,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.52,1.24,NA,31.98,164.86,1.96,13.05,329.9,NA,58.44,NA,62.66,NA,NA
2015,Mor,4412,4,N,16,switch,switch,0,120,80,NA,13440,0,13440,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4413,4,N,8,rush,rush,0,40,40,51.56,8140,0,8140,145,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.85,0.79,NA,34.82,185.89,0.36,12.26,349.45,NA,52.63,NA,64.9,NA,NA
2015,Mor,4414,4,N,1,TLI,TLI,0,0,0,72.624,4520,0,4520,141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.97,1.79,NA,34.06,172.92,1.62,13.76,335.59,NA,53.32,NA,65.78,NA,NA
2015,Mor,4415,4,N,15,switch,switch,0,80,60,NA,14680,0,14680,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Mor,4416,4,N,12,rush,rush,0,200,120,31.35,8256,0,8256,141,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.95,1.13,NA,31.88,161.17,4.25,13.08,337.15,NA,56.53,NA,63.01,NA,NA
2015,Mor,4417,4,N,6,TLI,TLI,0,200,120,215.172,8116,0,8116,145,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.3,0.39,NA,31.95,189.54,1.31,9.97,368.55,NA,50.35,NA,67.77,NA,NA
2015,Mor,4418,4,N,13,switch,switch,0,0,0,NA,6560,0,6560,125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5101,1,N,16,switch,switch,0,120,80,NA,17000,0,17000,145,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5102,1,N,12,rush,rush,0,200,120,127.922,10588,0,10588,138,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.66,2.86,NA,31.44,167.63,4.84,13.52,345.48,NA,52.73,NA,67.9,NA,NA
2015,Ros,5103,1,N,5,TLI,TLI,0,160,100,362.06,11764,0,11764,138,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.32,2,NA,31.21,166.01,3.02,13.07,341.2,NA,51.21,NA,69.22,NA,NA
2015,Ros,5104,1,N,14,switch,switch,0,40,40,NA,10440,0,10440,150,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5105,1,N,10,rush,rush,0,120,80,65.832,9050,0,9050,135,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.45,2.21,NA,29.24,163.44,4.03,12.32,342.58,NA,53.82,NA,67.17,NA,NA
2015,Ros,5106,1,N,3,TLI,TLI,0,80,60,224.348,10498,0,10498,137,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.57,2.69,NA,29.99,157.5,4.75,13.65,334.15,NA,51.63,NA,70.08,NA,NA
2015,Ros,5107,1,N,17,switch,switch,0,160,100,NA,10880,0,10880,160,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5108,1,N,7,rush,rush,0,0,0,23.778,2952,0,2952,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.99,5.69,NA,33.47,138.09,7.91,19.07,300.45,NA,58.49,NA,63.93,NA,NA
2015,Ros,5109,1,N,1,TLI,TLI,0,0,0,56.82,4876,0,4876,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.56,4.44,NA,32.32,144.76,5.42,17.18,308.08,NA,56.49,NA,66.58,NA,NA
2015,Ros,5110,1,N,15,switch,switch,0,80,60,NA,11760,0,11760,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5111,1,N,9,rush,rush,0,80,60,71.63,6276,0,6276,140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.93,1.96,NA,32.24,158.34,3.45,14.21,328.74,NA,54.32,NA,66.56,NA,NA
2015,Ros,5112,1,N,6,TLI,TLI,0,200,120,95.658,6150,0,6150,140,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.81,1.78,NA,32.49,179.09,2.19,11.96,351.75,NA,52.11,NA,67.42,NA,NA
2015,Ros,5113,1,N,18,switch,switch,0,200,120,NA,17160,0,17160,150,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5114,1,N,11,rush,rush,0,160,100,60.384,7390,0,7390,140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.83,0.36,NA,31.2,187.38,3.04,9.69,373.17,NA,45.93,NA,71.1,NA,NA
2015,Ros,5115,1,N,2,TLI,TLI,0,40,40,92.144,5208,0,5208,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.01,3.68,NA,32.36,147.23,4.38,16.54,310.14,NA,56.78,NA,65.73,NA,NA
2015,Ros,5116,1,N,13,switch,switch,0,0,0,NA,7520,0,7520,155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5117,1,N,8,rush,rush,0,40,40,108.244,6320,0,6320,140,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.26,3.86,NA,30.27,141.43,7.52,16.1,315.89,NA,54.82,NA,68.63,NA,NA
2015,Ros,5118,1,N,4,TLI,TLI,0,120,80,183.714,7588,0,7588,140,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.65,2.14,NA,30.75,176.98,3.36,11.7,352.06,NA,52.29,NA,67.63,NA,NA
2015,Ros,5201,2,N,2,TLI,TLI,0,40,40,283.356,8020,0,8020,145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.78,2.95,NA,33.38,157.95,4.77,15.42,328.44,NA,52.34,NA,68.45,NA,NA
2015,Ros,5202,2,N,9,rush,rush,0,80,60,97.23,10032,0,10032,145,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.32,1.28,NA,37.19,187.01,4.88,13.73,346.3,NA,45.44,NA,71.98,NA,NA
2015,Ros,5203,2,N,17,switch,switch,0,160,100,NA,9920,0,9920,150,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5204,2,N,5,TLI,TLI,0,160,100,231.416,7980,0,7980,138,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.44,1.45,NA,31.59,170.16,2.71,12.61,338.66,NA,51.7,NA,67.9,NA,NA
2015,Ros,5205,2,N,11,rush,rush,0,160,100,74.384,8324,0,8324,138,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.09,0.37,NA,34.93,187.83,4.69,12.12,352.66,NA,44.72,NA,71.18,NA,NA
2015,Ros,5206,2,N,13,switch,switch,0,0,0,NA,5120,0,5120,145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5207,2,N,3,TLI,TLI,0,80,60,157.958,8192,0,8192,140,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.78,2.8,NA,34.27,161.12,3.97,15.69,320.71,NA,52.79,NA,66.8,NA,NA
2015,Ros,5208,2,N,8,rush,rush,0,40,40,76.336,6370,0,6370,138,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.49,3.77,NA,32,138.13,5.64,17.25,305.7,NA,56.57,NA,66.18,NA,NA
2015,Ros,5209,2,N,18,switch,switch,0,200,120,NA,15640,0,15640,160,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ros,5210,2,N,6,TLI,TLI,0,200,120,282.51,9344,0,9344,145,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.01,1.71,NA,31.13,160.06,3.48,13.24,331.87,NA,54.31,NA,66.11,NA,NA
